0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,A.1 Total Costs,A.1_Expected Number of Deaths,A.2 Total Costs,A.2_Expected Number of Deaths,A.3 Total Costs,A.3_Expected Number of Deaths,A.4 Total Costs,A.4_Expected Number of Deaths,A.5 Total Costs,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,9,0,0,6,2,1,1,5,0,6,0,6,78453877.84187987,0.0,89992006.20155807,0.0,85077442.7104589,0.0,17767801.395336673,0.0,89542814.51096618,0.0,302400000.0,0.0
0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,6,4,1,6,0,0,0,0,5,7,2,1,3,0,0,165003760.8990737,0.0,73935237.28066963,0.003503500219331189,28798397.130608946,0.0,32090609.224667348,0.0,30351526.042379983,0.0,675200000.0,0.0
1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,7,1,0,8,0,0,0,3,2,1,3,0,6,0,4,109503342.08350585,0.0,81277411.11097889,0.0,77288489.59727988,0.0028864006710531886,15063068.18035096,0.0,81105853.85915002,0.0,146000000.0,607.9650632262326
0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,6,0,6,7,7,3,1,0,0,3,3,3,0,1,95486976.46933737,0.0,284148672.54292834,0.002394470642239959,46650169.32145682,0.0,17803345.000196747,0.0,58044072.09764524,0.0,267200000.0,187.08562143490906
0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,2,0,4,0,7,5,0,7,0,0,7,0,1,5,0,8,47847947.961454235,0.0,151192318.17679697,0.000186236067438094,34221561.73832255,0.0,22258486.725668453,0.0,94006162.86541712,0.0,454300000.0,55.94648679145915
0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,3,1,7,5,7,1,0,3,0,3,0,6,4,3,0,0,173779544.91347647,0.0,124401287.92881352,0.0001475140464209373,50962397.12067895,0.0,24447158.301910475,0.0,30351526.042379983,0.0,575500000.0,69.2524928185726
0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,1,1,0,0,2,0,6,0,1,7,0,2,72222705.9376919,0.0,980260049.8728626,0.36285485240801496,22167818.198803753,0.0,20319063.206658736,0.0,79084435.94406682,0.0,230600000.0,0.0
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,7,7,7,8,0,0,5,0,0,1,5,3,6,0,0,263411491.52410418,0.0,81277411.11097889,0.0,28798397.130608946,0.0,28109350.119659707,0.0,40273672.383724004,0.0,371400000.0,0.0
0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,6,0,7,7,2,0,6,0,1,0,3,0,7,0,7,144075745.84278923,0.0,127487673.07826531,0.0,56232105.137590505,0.0,13070057.322167963,0.001230238351624975,100105457.62015328,0.0,176700000.0,0.0
0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,5,7,7,0,0,1,0,0,0,7,0,3,0,3,171870126.99832004,0.0,73315450.27094865,0.0,20299287.62732069,0.0,15067984.555256378,0.0002135413181015967,63921995.57957761,0.0,297900000.0,0.0
0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,6,0,2,7,0,0,4,1,0,6,0,6,3,7,0,106293784.88118687,0.0,81393306.04134458,0.003669416066404206,49622725.1402255,0.0,27984209.217288204,0.0,79232000.72221279,0.0,279200000.0,0.0
0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,3,4,0,0,8,0,0,6,0,7,1,0,1,3,7,7,47847947.961454235,0.0,81277411.11097889,0.0,73264038.44066289,0.0,12857587.774250694,0.0,141073708.86943716,0.0,625800000.0,0.0
0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,4,8,0,0,7,6,0,3,1,1,0,0,4,117680843.07115024,0.0,81277411.11097889,0.0,73946120.41768885,0.0,22674612.19534176,0.0,98235741.3413753,0.02818761639917222,523300000.0,0.0
0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,4,0,8,0,2,5,0,0,2,0,0,0,0,0,47847947.961454235,0.0,137300745.12360516,0.0,28798397.130608946,0.0,7332080.219521779,0.0,97287937.17626733,0.04228142459875833,454300000.0,0.0
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,7,6,8,0,0,7,0,0,1,0,3,6,0,0,144956226.29360634,0.0,81277411.11097889,0.0,34221561.73832255,0.0,15063068.18035096,0.0,40273672.383724004,0.0,248500000.0,0.0
0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,3,3,3,0,7,0,0,6,1,0,6,4,0,4,5,4,89068254.21950817,0.0,73315450.27094865,0.0,56232105.137590505,0.0,24447158.301910475,0.0,120492397.2200238,0.0,348200000.0,0.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,3,3,0,0,1,0,109448217.91765803,0.0,2137066695.4533944,0.8398866771154876,0.0,0.0,17803345.000196747,0.0,25037214.086173728,0.0,115300000.0,0.0
0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,7,6,6,0,4,1,2,0,1,0,8,0,1,68139002.95605196,0.0,162056383.8666882,0.0008273960632849405,75845848.86577527,0.0,6320800.309666242,0.0,81222228.2680157,0.0,333100000.0,390.8758404695012
0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,3,7,3,0,4,0,0,1,0,4,3,0,0,76431543.68310125,0.0,136536823.59875238,0.001223138688801402,26403379.542306438,0.0,16347288.792964684,0.0,44928199.75917483,0.00643425989511326,279200000.0,0.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,6,0,1,0,3,3,0,0,0,4,0,0,117657018.40774402,0.0,182467231.39360112,0.03151539562422196,445568270.9148754,0.3253849659430519,0.0,0.0,33377116.55719709,0.0,84600000.0,0.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,8,1,2,0,0,0,0,0,0,0,6,0,1,154058455.93250468,0.0,1048317970.1772468,0.3915053967851062,0.0,0.0,0.0,0.0,70903162.7249229,0.0,30700000.0,0.0
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,7,1,6,0,0,1,1,1,3,4,4,0,0,0,109503342.08350585,0.0,112042865.95187193,0.0025197814245469068,136416311.90449804,0.007405762651992706,31442821.544961862,0.0,0.0,0.0,290400000.0,2743.5081077219406
1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,3,0,7,0,0,2,0,0,0,0,0,3,7,7,42291505.65437629,0.0,81393306.04134458,0.003669416066404206,22167818.198803753,0.0,13741556.658195369,0.003645235802363998,141073708.86943716,0.0,666200000.0,0.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,1,0,0,0,0,0,1,0,0,4,1,0,76431543.68310125,0.0,2236612663.775095,0.10517530481295825,14023029.489277352,0.001361942799787202,6320800.309666242,0.0,62015940.60605301,0.0,84600000.0,60221.74014360376
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,7,1,3,0,0,0,0,0,0,7,68139002.95605196,0.0,443618283.3362958,0.13154289438739428,50606023.71427263,0.004612441855952997,4580518.886065123,0.0012150786007879993,44193513.54513965,0.0,302400000.0,0.0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,3,6,0,1,2,2,0,1,6,6,2,6,0,144276257.50900897,0.01232774062654508,145364775.400395,0.005217195753853608,45876507.22344398,0.0,35261253.90035044,0.0,70651299.48955701,0.0,61400000.0,759.1080199827209
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,6,0,7,0,0,0,3,4,0,0,0,1,1,5,95486976.46933737,0.0,81393306.04134458,0.001320989783905514,81953397.91334136,0.0086481988803714,9161037.772130245,0.0008748565925673595,178437445.0428813,0.013851890463547869,61400000.0,1805.364396317587
0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2,0,1,3,10,5,0,2,0.0,0.0,1893981922.010139,0.7291520865960092,22167818.198803753,0.0,38379699.17682345,0.0,69299973.72589847,0.0,843600000.0,0.0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,4,7,0,0,1,3,0,4,8,6,0,0,1,161565971.50224942,0.01712186198131261,78700687.4512126,0.002446277377602804,68714707.96676269,0.019595947990285037,46958354.961665556,0.0,289955463.677778,0.11472407992471287,61400000.0,0.0
0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,6,2,5,1,0,7,37255203.23710208,0.0,2094731314.7610192,0.8146752265585855,20299287.62732069,0.0,36038529.368792966,0.0,70740857.80294001,0.0,581600000.0,0.0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,6,3,0,0,1,0,0,2,0,7,0,3,0,3,163447364.5156858,0.00616387031327254,1862881529.6467903,0.25647227703015774,22167818.198803753,0.0,14261651.781499248,0.0,63921995.57957761,0.0,61400000.0,24538.4092115946
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,6,2,0,0,0,0,2,2,7,0,3,3,66507014.9338145,0.0,133444899.46288131,0.0067209244408370766,85377428.07228473,0.07168961954218009,31487002.848771773,0.0,158145522.31501633,0.04063502278605894,61400000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,7,0,0,2,0,3,1,0,0,1,0,0,77099991.75787257,0.0,119549513.11506593,0.0212070298417358,152495924.67157918,0.08937259445373509,6320800.309666242,0.0,177931190.4556408,0.06631341029957921,0.0,0.0
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,6,0,0,5,8,3,3,1,8,4,3,5,6,0,0,60717312.84309486,0.0,279266749.0096713,0.003263050737841257,89298669.9259516,0.0,33368414.86596561,0.0,40273672.383724004,0.0,115300000.0,1038.013250849421
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,1,7,0,0,0,0,0,7,7,0,0,0,0,117499390.86113085,0.0020546234377575127,119215470.28461662,0.0025094147959606418,763429488.4795518,0.07557315565194894,32304948.475029543,0.0,0.0,0.0,121200000.0,18282.785149643576
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,1,4,0,3,0,7,4,4,3,0,5,152977127.78194904,0.018491610939817618,313883237.3662236,0.023852762937972297,51901044.35073539,0.008252769391822031,40558098.97898989,0.0,70917961.72350763,0.0,30700000.0,2768.254513630193
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,7,7,1,3,3,0,1,3,0,2,0,7,152977127.78194904,0.007704837891590675,227287810.2552685,0.0,50962397.12067895,0.0,15063068.18035096,0.0,74843606.29614219,0.0,151900000.0,875.9539008165182
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,1,1,0,2,0,6,0,6,0,0,2,146964228.41702226,0.0,392576041.91269433,0.10874102880622734,396802932.17552745,0.3060705921863415,27984209.217288204,0.0,27578229.96765524,0.0,84600000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,2,0,1,4,1,0,3,0,2,0,0,1,3,166265237.96810734,0.00616387031327254,1628826298.573002,0.22138820969881276,45324187.55237766,0.0,7332080.219521779,0.0,56425877.743436806,0.0,0.0,20417.531701516767
0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,4,0,1,0,3,0,0,3,0,0,0,5,7,0,82177854.37813279,0.0,1340637092.5893838,0.4970080157168934,24198032.45136138,0.0,0.0,0.0,88954800.96600011,0.0,538900000.0,0.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,5,7,6,3,0,1,0,1,4,0,0,3,82177854.37813279,0.0,294643393.55657023,0.021753671585608373,51836514.794911034,0.00446546244132557,16347288.792964684,0.0,167766206.04441887,0.05939406200639526,30700000.0,0.0
0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,7,7,7,0,0,0,3,4,7,0,0,0,0,4,154345864.93625224,0.0,73315450.27094865,0.0,80717925.50683717,0.022440999176577214,14261651.781499248,0.0,239327673.7069732,0.08906919115328595,176700000.0,0.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,3,0,7,0,7,111709688.77041121,0.01712186198131261,2136968952.9552956,0.8398002885439355,0.0,0.0,15063068.18035096,0.0,100105457.62015328,0.0,30700000.0,0.0
1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,3,0,6,3,7,2,0,3,3,1,0,4,0,4,3,1,112454988.58836943,0.0,130180291.6683973,0.00014677664265616824,75795704.53955784,0.0,14275714.248230174,0.0001458094320945599,99770843.99676661,0.0,315200000.0,209.87823453397021
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,6,1,0,6,7,0,0,0,1,47847947.961454235,0.0,1729965489.7540786,0.6684802878787018,56232105.137590505,0.0,30033571.88243507,0.0,25037214.086173728,0.0,217800000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,0,1,0,0,3,0,6,6,0,0,154993052.47225457,0.01712186198131261,2236514921.276996,0.8763744848697665,20299287.62732069,0.0,22374727.640758883,0.0,40273672.383724004,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,4,1,0,5,0,4,1,1,2,7,2,0,0,82177854.37813279,0.0,1561668913.998415,0.20880653052614784,49622725.1402255,0.0,29677601.071832888,0.0,27578229.96765524,0.0,121200000.0,19367.631078098562
1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,4,0,0,7,0,0,0,0,9,0,0,3,0,6,47847947.961454235,0.0,626272574.5207257,0.21347495997301671,9609170.50022065,0.007879906013515141,18144080.211109996,0.0,74896439.20493636,0.0,979300000.0,0.0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,7,7,3,2,2,2,2,0,6,3,4,0,0,0,213006584.35585487,0.0,462571522.85744387,0.13437589300460315,45876507.22344398,0.0,36046598.4426796,0.0,22337175.22236898,0.009569165700555653,121200000.0,0.0
1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,3,0,0,7,0,0,0,2,7,7,0,8,0,7,6,42291505.65437629,0.0,73315450.27094865,0.0,86084391.05428585,0.022440999176577214,34642037.493008405,0.0,195759695.95187032,0.043433200325829535,479100000.0,0.0
1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,6,7,0,0,2,0,0,9,6,5,3,0,0,60717312.84309486,0.0,81455880.01795498,0.0037247213487618795,108708233.4162715,0.07343070372034412,53497309.012329444,0.0,30351526.042379983,0.0,879600000.0,0.0
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,4,7,1,3,3,0,0,3,1,0,1,0,7,47847947.961454235,0.0,186991409.34269768,0.00014677664265616824,24198032.45136138,0.0,15444563.06553661,0.0,193998901.0811286,0.006455030864967405,146000000.0,3732.623705122818
0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,5,2,7,4,0,7,0,6,0,1,0,6,0,0,134088166.03671771,0.0,143501391.26242247,0.0012108486260552528,73946120.41768885,0.0,7127133.083423371,0.0002135413181015967,40273672.383724004,0.0,267200000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,2,0,0,2,0,7,0,2,0,3,151707276.11472774,0.00616387031327254,1967988632.7397432,0.27805830915184493,22167818.198803753,0.0,14261651.781499248,0.0,60039471.119519606,0.0,0.0,25528.424270786883
1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,3,7,0,3,1,0,0,0,0,0,5,0,3,42291505.65437629,0.0,139229442.18888435,0.0008806598559370093,105974438.98844178,0.02595559977390237,2468748.6857125303,0.00023813936391286203,72580607.18485624,0.0,230600000.0,987.7237519099859
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5,3,0,0,1,1,0,0,1,2,66507014.9338145,0.0,1592375318.1959357,0.5965304417993675,24198032.45136138,0.0,12857587.774250694,0.0,53557815.768892445,0.0,84600000.0,0.0
0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,4,1,0,4,0,1,0,7,3,0,1,0,0.0,0.0,174931626.88768506,0.03392032892918337,49622725.1402255,0.0,24956580.074387155,0.0,25037214.086173728,0.0,267200000.0,0.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,1,0,7,3,0,0,0,0,0,4,0,0,5,101474517.63440433,0.0,861414207.4974991,0.04302857893488057,188065805.88156545,0.023428669764763654,9695195.36216505,0.0,57001833.2435254,0.0012995448327604235,30700000.0,19840.62236296869
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,0,1,2,7,4,0,0,6,0,7,0,5,0,32694901.094161935,0.0,1138148009.777115,0.047007779350368734,31650491.817495674,0.0005470793755306176,30033571.88243507,0.0,36676675.840294495,0.0,290400000.0,30977.74326740192
1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4,0,2,1,0,3,0,0,3,8,0,7,0,47847947.961454235,0.0,1162803064.0952797,0.42821211426516764,24198032.45136138,0.0,26270762.1853038,0.0,44193513.54513965,0.0,448400000.0,0.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,5,6,0,0,1,2,0,3,0,0,1,0,0,0,3,125797238.44921103,0.0,1568528286.703263,0.07091262912604959,24198032.45136138,0.0,6320800.309666242,0.0,30351526.042379983,0.0,30700000.0,40545.9075143721
1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,7,0,0,7,0,3,0,0,0,0,0,3,60717312.84309486,0.0,81393306.04134458,0.003669416066404206,64835987.44502628,0.0,13741556.658195369,0.003645235802363998,239228913.15425983,0.09043407683934075,230600000.0,0.0
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,3,0,0,1,1,1,1,2,0,7,0,0,1,0,0,42291505.65437629,0.0,1231273958.277337,0.06740904029013403,43224599.14167526,0.0,14261651.781499248,0.0,25037214.086173728,0.0,248500000.0,24236.94587336485
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,7,7,4,4,0.0,0.0,2198367541.823331,0.8764608734413187,20299287.62732069,0.0,24227584.784522224,0.0,134722847.9591729,0.0,473900000.0,0.0
1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,2,0,1,6,0,0,2,0,7,0.0,0.0,1095189575.4963555,0.41889715073704065,43878096.290305056,0.0,12586457.998778107,0.0,74843606.29614219,0.0,756700000.0,0.0
0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,3,0,1,0,0,0,4,1,1,0,0,0,0,1,0,0,32694901.094161935,0.0,1213714333.7929869,0.054167692379607404,41292219.28177295,0.0,0.0,0.0,25037214.086173728,0.0,479100000.0,32015.401940001262
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,4,0,0,3,0,0,0,1,0,0,0,5,0,1,102578836.07266891,0.0,1144488761.964462,0.1587673146905545,20299287.62732069,0.0,0.0,0.0,66294113.011456475,0.0,30700000.0,14424.431290526198
1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,7,0,0,2,0,0,6,4,0,1,0,0,66507014.9338145,0.0,81393306.04134458,0.003669416066404206,22167818.198803753,0.0,24447158.301910475,0.0,208576690.91714442,0.08005945720041352,448400000.0,0.0
0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,7,0,0,0,0,2,0,0,0,1,0,0,66507014.9338145,0.0,81351590.05693765,0.0036325458781657585,78917674.91780034,0.04750117575433133,806332.7737571292,0.0002135413181015967,57466526.47826284,0.01409380819958611,485000000.0,0.0
1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,2,5,3,7,0,0,0,0,0,6,6,1,47847947.961454235,0.0,406687615.2870516,0.09795428358467556,34221561.73832255,0.0,9197168.511625038,0.0024453169524129743,127013663.91667858,0.0,363800000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,0,6,1,0,1,0,1,1,0,6,0,0,3,95486976.46933737,0.0,158830363.52998418,0.020998178537890894,207846851.37280962,0.1409038024186342,19337348.34775413,0.0,30351526.042379983,0.0,121200000.0,0.0
1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,9,0,0,0,6,1,3,0,0,0,0,7,66507014.9338145,0.0,89992006.20155807,0.0,84754553.67584719,0.023977651163373845,8453407.696608048,0.0,243754125.8940598,0.08627101361351536,402100000.0,0.0
1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,0,6,0,1,4,5,0,6,0,1,1,0,8,76299088.11882158,0.0,145817418.72114688,0.0148922739684397,59344433.82549998,0.0,20319063.206658736,0.0,75156961.93789655,0.0,321100000.0,0.0
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,6,5,7,0,0,1,0,4,1,0,3,5,6,5,177737416.58604836,0.00616387031327254,78742403.43561953,0.0008939331237028511,105188683.48291734,0.017562516306234104,15063068.18035096,0.0,137394735.52303296,0.0,151900000.0,833.5527083123113
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,2,3,7,2,0,0,0,3,4,7,0.0,0.0,1187172110.8090615,0.0645277077293167,93069269.00187321,0.0,0.0,0.0,123180410.4075899,0.0,435600000.0,22954.602078569915
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,1,0,0,3,0,2,1,1,37255203.23710208,0.0,1582261099.2461963,0.6046012317955219,25347855.9280428,0.004253395604989488,8453407.696608048,0.0,82048310.80279644,0.0,115300000.0,0.0
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,7,0,2,6,3,0,2,3,0,0,0,0,0,3,68139002.95605196,0.0,514978633.9261784,0.016610070190677124,77160369.61992453,0.002986308516984789,5439565.854130759,0.00017408853151864835,130964997.57867464,0.005211984039099544,115300000.0,12912.418872281414
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,6,0,0,0,2,0,0,0,0,3,6,6,0,7,109448217.91765803,0.0,1334603685.2283044,0.5036725583464726,0.0,0.0,22374727.640758883,0.0,94338185.77629063,0.0,92100000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,2,0,2,1,0,3,0,0,0,4,123922014.83441225,0.0,1469269493.8250158,0.5460884033732678,48552439.453397505,0.003783174443853339,8453407.696608048,0.0,33377116.55719709,0.0,0.0,0.0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,7,1,1,3,3,0,0,5,1,10,1,6,0,103162272.08375776,0.0,820657239.8285673,0.0416543718862395,24198032.45136138,0.0,43483232.844245195,0.0,66687072.31506137,0.0,61400000.0,15117.554470193314
0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,3,1,0,0,1,2,0,7,0,0,0,6,0,1,6,78453877.84187987,0.0,1298100157.3186014,0.47656802965091777,34221561.73832255,0.0,12586457.998778107,0.0,66687072.31506137,0.0,438700000.0,0.0
0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,2,0,1,0,1,4,0,0,5,0,0,0,0,2,88247579.16441843,0.01712186198131261,1157067831.9716277,0.4269900046873707,26403379.542306438,0.0,11068771.68625446,0.0,27578229.96765524,0.0,438700000.0,0.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,6,0,0,4,1,1,0,7,1,0,0,3,0,3,95486976.46933737,0.0,963314477.309918,0.04156712132111614,60738797.71234063,0.0005104074725987385,6320800.309666242,0.0,63921995.57957761,0.0,30700000.0,23682.193567685197
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,6,0,6,0,0,0,0,0,2,0,0,0,7,0,60717312.84309486,0.0,147380017.5811222,0.004400349421855805,1176865658.5409229,0.11611426134905443,7332080.219521779,0.0,44193513.54513965,0.0,340700000.0,27994.87579665433
0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,3,6,0,8,0,3,0,0,1,0,3,0,2,0,0,109448217.91765803,0.0,143874485.18893084,0.0,105276552.52705719,0.07102470034528882,8453407.696608048,0.0,27578229.96765524,0.0,656500000.0,0.0
0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,4,3,7,0,0,1,0,5,7,0,5,0,0,3,96223098.04916811,0.0,81414164.03354806,0.003687851160523433,107381973.6305993,0.048348300383674256,28265438.623856276,0.0,39045728.81080166,0.0036910529100731555,831600000.0,0.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6,7,0,3,0,2,7,0,0,7,1,0,7,95486976.46933737,0.0,164273079.68411484,0.013789934388082344,181883745.11558497,0.10293562380413473,15084568.010070091,0.00022049941103042785,128095461.39361832,0.02490264763963033,30700000.0,0.0
1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,3,3,2,7,0,0,6,0,0,4,0.0,0.0,1043846973.2517879,0.36499408162138197,89198805.91990983,0.0,12586457.998778107,0.0,33377116.55719709,0.0,558500000.0,0.0
0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,3,7,0,2,3,1,0,0,1,0,0,3,0,5,154372360.49308634,0.0,1035327678.7715485,0.13306724262095249,20299287.62732069,0.0,6320800.309666242,0.0,70917961.72350763,0.0,182600000.0,12534.79856119905
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,7,4,10,7,0,0,1,3,0,1,0,0,76431543.68310125,0.0,300065854.8417108,0.006894967194041172,34221561.73832255,0.0,15063068.18035096,0.0,210373475.03222734,0.08089736201598559,115300000.0,0.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,7,7,6,3,0,3,0,0,1,6,7,3,0,0,3,251532079.62498075,0.0,500264310.76291406,0.02519295901106283,47703930.85541228,0.0034346161194755004,43117304.03088222,0.0,30351526.042379983,0.0,30700000.0,8995.329650630418
0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,3,0,0,0,0,1,0,0,2,0,2,2,7,2,0,0,0.0,0.0,1592982107.5769951,0.07324122409024743,22167818.198803753,0.0,31487002.848771773,0.0,27578229.96765524,0.0,1009200000.0,42698.3897603509
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,4,4,5,7,0,0,0,0,1,0,0,0,0,0,138778943.76610827,0.0,195799883.39321285,0.0026104405902730053,258218502.60665676,0.025626375976083703,6320800.309666242,0.0,40650314.80646182,0.0020792717324166774,30700000.0,8167.122585493739
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3,2,0,1,0,0,0,2,0,0,0,5,6,0,2,83497824.69174261,0.0,1322984943.0091012,0.18294396762556797,22167818.198803753,0.0,11068771.68625446,0.0,74011736.27191554,0.0,61400000.0,17041.106228689598
1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,6,0,9,0,3,4,3,1,0,3,7,0,0,6,60717312.84309486,0.0,154728075.86138678,0.0,79764188.2348486,0.0,25033917.558279354,2.56249581721916e-05,105132297.16790223,0.003382513967900667,236500000.0,1959.3045710993747
